election_date_2008,election_type_2008,contest_status_2008,constituency_number,constituency_name_2008,province_2008,assembly_2008,voter_reg_2008,votes_cast_2008,turnout_2008,votes_disq_2008,disq_pct_2008,validated_votes_2008,MOV_votes_2008,MOV_pct_2008,win_votes_2008,win_pct_2008,win_party_2008,win_name_2008,second_votes_2008,second_pct_2008,second_party_2008,second_name_2008,third_votes_2008,third_pct_2008,third_party_2008,third_name_2008,remainder_votes_2008,remainder_pct_2008,effective_parties_2008,Cox_SF_ratio_2008,winbuckets_2008,delimit_2008,year_2008,election_date_2013,election_type_2013,contest_status_2013,constituency_name_2013,province_2013,assembly_2013,voter_reg_2013,votes_cast_2013,turnout_2013,votes_disq_2013,disq_pct_2013,validated_votes_2013,MOV_votes_2013,MOV_pct_2013,win_votes_2013,win_pct_2013,win_party_2013,win_name_2013,second_votes_2013,second_pct_2013,second_party_2013,second_name_2013,third_votes_2013,third_pct_2013,third_party_2013,third_name_2013,remainder_votes_2013,remainder_pct_2013,effective_parties_2013,Cox_SF_ratio_2013,winbuckets_2013,delimit_2013,year_2013,swing_08_13_pct,name_clean,province,matched_name_2018,match_score
2008-02-18,General Election,Contested,NA-17,Abbottabad,Khyber Paktunkhwa (NWFP),National,314337.0,134391.0,0.427537960850934,2681.0,0.0199492525541145,131710.0,21373.0,0.162273175916787,58041.0,0.440672690000759,Pakistan Muslim League (Nawaz),Sardar Mehtab Ahmed Khan,36668.0,0.278399514083972,Independents,Dr. Muhammad Azhar Khan Jadoon,34947.0,0.26533292840331,Pakistan Muslim League (Qaid-e-Azam),Amanullah Khan Jadoon,2054.0,0.0155948675119581,2.92189207328409,0.953065343078433,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Abbottabad,Khyber Paktunkhwa (NWFP),National,338273.0,192575.0,0.569288710597653,3932.0,0.0204180189536544,188643.0,26828.0,0.142215719639743,96549.0,0.511808018320319,Pakistan Tehreek-e-Insaf,Dr Muhammad Azhar Khan Jadoon,69721.0,0.369592298680577,Pakistan Muslim League (Nawaz),Sardar Mehtab Ahmed Khan,8349.0,0.0442582020006043,Independents,Ayaz Khan Jadoon,14024.0,0.0743414809984998,2.466543996004,0.119748712726438,166,Delimitation 2002-2013,2013,14.175074974671897,ABBOTTABAD,Khyber Paktunkhwa (NWFP),,0.0
2008-02-18,General Election,Contested,NA-18,Abbottabad 2,Khyber Paktunkhwa (NWFP),National,347770.0,154822.0,0.445185036087069,3843.0,0.0248220537132966,150979.0,37106.0,0.245769279171276,72586.0,0.480768848647825,Pakistan Muslim League (Nawaz),Murtaza Javid Abbasi,35480.0,0.23499956947655,Pakistan Muslim League (Qaid-e-Azam),Sardar Muhammad Yaqoob,18146.0,0.120188900443108,Independents,Choudry Faisal Zulfiqar Ali,24767.0,0.164042681432517,3.26341430253771,0.511443066516347,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Abbottabad 2,Khyber Paktunkhwa (NWFP),National,336924.0,188411.0,0.559209198513611,6784.0,0.0360063902850683,181627.0,28448.0,0.156628695072869,69839.0,0.38451882154085,Pakistan Muslim League (Nawaz),Murtaza Javed Abbasi,41391.0,0.227890126467981,Pakistan Tehreek-e-Insaf,Sardar Muhammad Yaqoob,36571.0,0.201352221861287,Tehreek-e-Suba Hazara,Sardar Haider Zaman,33826.0,0.186238830129882,4.01624982182238,0.883549563914861,141,Delimitation 2002-2013,2013,11.402416242654196,ABBOTTABAD 2,Khyber Paktunkhwa (NWFP),,0.0
2008-02-18,General Election,Contested,NA-198,Old Sukkur 1,Sindh,National,265679.0,110060.0,0.414259312930265,2465.0,0.0223968744321279,107595.0,51232.0,0.476155955202379,74086.0,0.688563594962591,Pakistan Peoples Party Parliamentarians,Nauman Islam Shaikh,22854.0,0.212407639760212,Pakistan Muslim League (Qaid-e-Azam),Tahir Hussain Shah,4138.0,0.0384590362005669,Pakistan Muslim League (Nawaz),Hafiz Masroor Lateef,6517.0,0.06056972907663,1.91549321953095,0.181062396079461,157,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Old Sukkur 1,Sindh,National,254082.0,131174.0,0.516266402185121,4496.0,0.0342750850016009,126678.0,24115.0,0.190364546330065,52684.0,0.415889104659057,Pakistan Peoples Party Parliamentarians,Nauman Islam Shaikh,28569.0,0.225524558328992,Muttahida Qaumi Movement,Munawar Ali Chohan,16712.0,0.131925038286048,Jamiat Ulema-e Islam (Fazl),Agha Syed Muhammad Ayyoob,28713.0,0.226661298725903,4.01517138653098,0.584969722426406,157,Delimitation 2002-2013,2013,10.200708925485596,OLD SUKKUR 1,Sindh,SUKKUR-I,60.0
2008-02-18,General Election,Contested,NA-199,Old Sukkur 2,Sindh,National,269546.0,130999.0,0.485998679260683,2545.0,0.0194276292185437,128454.0,59190.0,0.460787519267598,93394.0,0.727061827580301,Pakistan Peoples Party Parliamentarians,Syed Khursheed Ahmed Shah,34204.0,0.266274308312703,Pakistan Muslim League (Qaid-e-Azam),Taj  Mohammad Shaikh,250.0,0.0019462219938655,Pakistan Muslim League (Nawaz),Haji Javed Iqbal Jat,606.0,0.0047176421131299,1.66797494230189,0.0073090866565314,157,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Old Sukkur 2,Sindh,National,273483.0,156865.0,0.573582270195954,5124.0,0.0326650304401874,151741.0,33002.0,0.217489010880382,85120.0,0.56095583922605,Pakistan Peoples Party Parliamentarians,Syed Khursheed Ahmed Shah,52118.0,0.343466828345668,Pakistan Muslim League (Functional),Inayatullah,2467.0,0.0162579658760651,Independents,Rafique Ahmed Soomro,12036.0,0.0793193665522173,2.30612831007123,0.0473348938946237,157,Delimitation 2002-2013,2013,8.758359093527096,OLD SUKKUR 2,Sindh,SUKKUR-I,60.0
2008-02-18,General Election,Contested,NA-2,Peshawar 2,Khyber Paktunkhwa (NWFP),National,314904.0,78296.0,0.248634504483906,2003.0,0.0255824052314294,76293.0,10451.0,0.136985044499495,34443.0,0.451456883331367,Pakistan Peoples Party Parliamentarians,Dr. Arbab Alamgir Khan,23992.0,0.314471838831872,Awami National Party,Arbab Najeeb Ullah Khan Khalil,7346.0,0.0962866842305323,Jamiat Ulema-e Islam (Fazl),Maulana Rehmat Ullah,10512.0,0.137784593606229,3.13539765841791,0.306185395131711,157,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Peshawar 2,Khyber Paktunkhwa (NWFP),National,336122.0,144439.0,0.429721946198107,2408.0,0.0166713976142178,142031.0,60338.0,0.424822749963036,79125.0,0.557096690159191,Pakistan Tehreek-e-Insaf,Hamid Ul Haq,18787.0,0.132273940196154,Jamiat Ulema-e Islam (Fazl),Muhammad Saeed Jan,12137.0,0.0854531757151608,Awami National Party,Arbab Najeeb Ullah Khan,31982.0,0.225176193929494,2.88853454800014,0.646031830521105,166,Delimitation 2002-2013,2013,18.1087441714201,PESHAWAR 2,Khyber Paktunkhwa (NWFP),,0.0
2008-02-18,General Election,Contested,NA-20,Mansehra 1,Khyber Paktunkhwa (NWFP),National,437390.0,158783.0,0.363023845995565,3669.0,0.0231070076771443,155114.0,1118.0,0.0072076021506762,73644.0,0.474773392472633,Pakistan Muslim League (Qaid-e-Azam),Sardar Shajehan Yousaf,72526.0,0.467565790321957,Pakistan Muslim League (Nawaz),Lt Gen. Salah-Ud-Din Trimzi,8114.0,0.0523099139987364,Pakistan Peoples Party Parliamentarians,Ghayas-Ud-Din Khan,830.0,0.0053509032066738,2.23817543439687,0.111877119929405,142,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Mansehra 1,Khyber Paktunkhwa (NWFP),National,415191.0,229604.0,0.553008133605979,8452.0,0.0368112053796972,221152.0,31270.0,0.141395962957604,106467.0,0.481420018810592,Pakistan Muslim League (Nawaz),Sardar Mohammad Yousaf,75197.0,0.340024055852988,Pakistan Tehreek-e-Insaf,Muhammad Azam Khan Swati,29001.0,0.131136051222688,Jamiat Ulema-e Islam (Fazl),Syed Qasim Shah,10487.0,0.0474198741137317,2.73980395684142,0.385666981395534,141,Delimitation 2002-2013,2013,18.998428761041403,MANSEHRA 1,Khyber Paktunkhwa (NWFP),,0.0
2008-02-18,General Election,Contested,NA-202,Old Shikarpur 1,Sindh,National,275349.0,106350.0,0.386237102731443,4577.0,0.0430371415138693,101773.0,7974.0,0.07835083961365,47379.0,0.465536045906085,Pakistan Peoples Party Parliamentarians,Aftab Shahban Mirani,39405.0,0.387185206292435,National Peoples Party,Muhammad Ibrahim Jatoi,12521.0,0.123028701128983,Jamiat Ulema-e Islam (Fazl),Moulana Abdullah Pahore,2468.0,0.0242500466724966,2.61758630500093,0.317751554371273,157,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Old Shikarpur 1,Sindh,National,260355.0,145944.0,0.560557700063375,5522.0,0.0378364304116647,140422.0,1725.0,0.0122843998803606,54890.0,0.390893164888693,National Peoples Party,Muhammad Ibrahim Jatoi,53165.0,0.378608765008332,Pakistan Peoples Party Parliamentarians,Aftab Shahban Mirani,26628.0,0.189628405805358,Jamiat Ulema-e Islam (Fazl),Maulana Abdullah Pahore,5739.0,0.0408696642976172,3.00759637185359,0.500855826201448,Other Parties,Delimitation 2002-2013,2013,17.4320597331932,OLD SHIKARPUR 1,Sindh,SHIKARPUR-I,69.23076923076923
2008-02-18,General Election,Contested,NA-203,Old Shikarpur 2,Sindh,National,241456.0,132861.0,0.550249320787224,3474.0,0.0261476279720911,129387.0,50798.0,0.392605130345398,89921.0,0.694977084251123,Pakistan Muslim League (Qaid-e-Azam),Ghous Bux Khan Mahar,39123.0,0.302371953905725,Pakistan Peoples Party Parliamentarians,Sardar Wahid Baksh Bhahiyo,130.0,0.00100473772481,Independents,Tofique Ahmed,213.0,0.0016462241183426,1.7408749090535,0.0033228535643994,142,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Old Shikarpur 2,Sindh,National,228663.0,135011.0,0.590436581344599,4500.0,0.0333306175052403,130511.0,35146.0,0.269295308441434,77065.0,0.590486625648413,Pakistan Muslim League (Functional),Ghous Bux Khan Mahar,41919.0,0.321191317206979,Pakistan Peoples Party Parliamentarians,Sardar Wahid Bux Bhayo,8861.0,0.0678946602202113,Jamiat Ulema-e Islam (Fazl),Moulana Muhammad Yakoob Mahar,2666.0,0.0204273969243972,2.1904328396682,0.21138385934779,Other Parties,Delimitation 2002-2013,2013,4.018726055737498,OLD SHIKARPUR 2,Sindh,SHIKARPUR-I,69.23076923076923
2008-02-18,General Election,Contested,NA-204,Old Larkana 1,Sindh,National,374350.0,99531.0,0.265876853212235,1834.0,0.018426419909375,97697.0,69168.0,0.70798489206424,81439.0,0.833587520599404,Pakistan Peoples Party Parliamentarians,Shahid Hussain Bhutto,12271.0,0.125602628535165,Pakistan Peoples Party (Shaheed Bhutto),Muhtarma Ghanwa Bhutto,1669.0,0.0170834314257347,Pakistan Muslim League (Qaid-e-Azam),Ghulam Sarwar Siyal (Babu),2318.0,0.0237264194396962,1.40641742841153,0.136011734984924,157,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Old Larkana 1,Sindh,National,299653.0,142402.0,0.475223007945857,7500.0,0.052667799609556,134902.0,18122.0,0.134334553972513,50128.0,0.371588264073179,Pakistan Peoples Party Parliamentarians,Mohammad Ayaz Soomro,32006.0,0.237253710100666,Pakistan Muslim League (Functional),Mehtab Akbar Rashidi,28745.0,0.213080606662614,Independents,Moazzam Ali Khan,24023.0,0.178077419163541,4.09765070762526,0.898112853839905,157,Delimitation 2002-2013,2013,20.9346154733622,OLD LARKANA 1,Sindh,LARKANA-I,63.63636363636363
2008-02-18,General Election,Contested,NA-205,Old Larkana 2,Sindh,National,276839.0,103889.0,0.37526865795643,2743.0,0.0264031803174542,101146.0,47081.0,0.465475649061752,72928.0,0.721017143535088,Pakistan Peoples Party Parliamentarians,Nazir Ahmed Bughio,25847.0,0.255541494473336,Pakistan Muslim League (Qaid-e-Azam),Altaf Hussain Unar,1259.0,0.0124473533308287,Jamiat Ulema-e Islam (Fazl),Moulana Abdul Razaque Abid Lakho.,1112.0,0.0109940086607478,1.70835165902754,0.0487097148605254,157,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Old Larkana 2,Sindh,National,252714.0,129403.0,0.512053150992822,9132.0,0.0705702340749442,120271.0,42159.0,0.350533378786241,65720.0,0.546432639622187,Pakistan Peoples Party Parliamentarians,Nazir Ahmed Bughio,23561.0,0.195899260835945,Independents,Safdar Ali Abbasi,12216.0,0.101570619683881,Pakistan Muslim League (Functional),Sarfaraz Ali Bughio,18774.0,0.156097479857987,2.85309078382522,0.518483935316837,157,Delimitation 2002-2013,2013,13.678449303639201,OLD LARKANA 2,Sindh,LARKANA-I,63.63636363636363
