election_date_2008,election_type_2008,contest_status_2008,constituency_number_hist,constituency_name_2008,province_2008,assembly_2008,voter_reg_2008,votes_cast_2008,turnout_2008,votes_disq_2008,disq_pct_2008,validated_votes_2008,MOV_votes_2008,MOV_pct_2008,win_votes_2008,win_pct_2008,win_party_2008,win_name_2008,second_votes_2008,second_pct_2008,second_party_2008,second_name_2008,third_votes_2008,third_pct_2008,third_party_2008,third_name_2008,remainder_votes_2008,remainder_pct_2008,effective_parties_2008,Cox_SF_ratio_2008,winbuckets_2008,delimit_2008,year_2008,election_date_2013,election_type_2013,contest_status_2013,constituency_name_2013,province_2013,assembly_2013,voter_reg_2013,votes_cast_2013,turnout_2013,votes_disq_2013,disq_pct_2013,validated_votes_2013,MOV_votes_2013,MOV_pct_2013,win_votes_2013,win_pct_2013,win_party_2013,win_name_2013,second_votes_2013,second_pct_2013,second_party_2013,second_name_2013,third_votes_2013,third_pct_2013,third_party_2013,third_name_2013,remainder_votes_2013,remainder_pct_2013,effective_parties_2013,Cox_SF_ratio_2013,winbuckets_2013,delimit_2013,year_2013,swing_08_13_pct,name_clean,election_date,election_type,contest_status,assembly,province,constituency_code,constituency_number_2018,constituency_name,voter_reg,votes_cast,turnout,votes_disq,disq_pct,validated_votes,MOV_votes,MOV_pct,win_votes,win_pct,win_party,win_name,second_votes,second_pct,second_party,second_name,third_votes,third_pct,third_party,third_name,remainder_votes,remainder_pct,effective_parties,Cox_SF_ratio,winbuckets,delimit,name_clean_hist,province_hist,matched_name_2018,match_score,province_2018,name_clean_2018,swing_13_18_pct,swing_08_18_pct
2008-02-18,General Election,Contested,NA-14,Kohat,Khyber Paktunkhwa (NWFP),National,357556.0,101647.0,0.284282741724373,3029.0,0.0297992070597263,98618.0,7651.0,0.0775821858078647,30681.0,0.311109533756515,Awami National Party,Pir Dilawar Shah,23030.0,0.23352734794865,Independents,Malak Mohammad Asad Khan,17466.0,0.177107627410818,Independents,Syed Iftikhar Hussain Gilani,27441.0,0.278255490884017,4.84555926433315,0.758402084237951,18,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Kohat,Khyber Paktunkhwa (NWFP),National,409775.0,175765.0,0.428930510646086,5600.0,0.0318607231246266,170165.0,36088.0,0.212076513971733,68129.0,0.400370228895484,Pakistan Tehreek-e-Insaf,Shehryar Afridi,32041.0,0.18829371492375,Jamiat Ulema-e Islam (Fazl),Gohar Mohammad Khan Bangesh,19135.0,0.112449681191784,Independents,Shamim Afridi,50860.0,0.298886374988981,4.45562769794903,0.597203582909397,166,Delimitation 2002-2013,2013,14.4647768921713,KOHAT,2018-07-25,General Election,Contested,National,Khyber Paktunkhwa,NA-32,32,Kohat,506699,198763,0.392270361694023,6631,0.0333613398872023,192132,35127,0.18282743114109,82952,0.431744842087731,Pakistan Tehreek-e-Insaf,Shehryar Afridi,47825,0.248917410946641,Muttahida Majlis-e-Amal Pakistan,Gohar Muhammad Khan Bangash,44475,0.231481481481481,Pakistan Muslim League (N),Abbas Afridi,16880,0.0878562654841463,3.29347171157225,0.929952953476215,Pakistan Tehreek-e-Insaf,Delimitation 2018,,,,,,,-3.666014895206299,10.798761996965
2008-02-18,General Election,Contested,NA-15,Karak,Khyber Paktunkhwa (NWFP),National,291693.0,113224.0,0.388161525987939,2636.0,0.0232812831201865,110588.0,6612.0,0.0597894889138062,28665.0,0.259205338734763,Jamiat Ulema-e Islam (Fazl),Mufti Ajmal Khan,22053.0,0.199415849820957,Pakistan Muslim League (Nawaz),Shams Ur Rehman Khattak,21497.0,0.194388179549318,Pakistan Muslim League (Qaid-e-Azam),Muhammad Ayub Khan Khattak,38373.0,0.346990631894961,5.02064012150155,0.974788010701492,Other Parties,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Karak,Khyber Paktunkhwa (NWFP),National,314969.0,163899.0,0.520365496286936,4284.0,0.0261380484322662,159615.0,21666.0,0.135739122262945,51481.0,0.32253234345143,Pakistan Tehreek-e-Insaf,Nasir Khan Khattak,29815.0,0.186793221188485,Pakistan Muslim League (Nawaz),Rehmat Salam Khattak,29224.0,0.183090561664004,Jamiat Ulama-e-Islam (Sami),Shah Abdul Aziz,49095.0,0.307583873696081,5.19309238554711,0.980177762871038,166,Delimitation 2002-2013,2013,13.220397029899694,KARAK,2018-07-25,General Election,Contested,National,Khyber Paktunkhwa,NA-34,34,Karak,404458,201367,0.497868752750595,6387,0.0317182060615692,194980,48722,0.249882039183506,77270,0.396297056108319,Pakistan Tehreek-e-Insaf,Shahid Ahmad,28548,0.146415016924813,Muttahida Majlis-e-Amal Pakistan,Mir Zakim Khan,28188,0.144568673710124,Pakistan Peoples Party Parliamentarians,Nawabzada Mohsin Ali Khan,60974,0.312719253256744,4.56722548889003,0.987389659520807,Pakistan Tehreek-e-Insaf,Delimitation 2018,,,,,,,-2.249674353634096,10.970722676265598
2008-02-18,General Election,Contested,NA-16,Hangu,Khyber Paktunkhwa (NWFP),National,187636.0,59688.0,0.318105267645868,1212.0,0.0203055890631283,58476.0,2667.0,0.0456084547506669,22180.0,0.37930090977495,Awami National Party,Syed Haidar Ali Shah,19513.0,0.333692455024283,Jamiat Ulema-e Islam (Fazl),Maulana Mian Hussain Jalali,16404.0,0.280525343730761,Independents,Dr. Syed Ghazi Gulab Jamal,379.0,0.0064812914700047,2.99458576011354,0.840670322349203,18,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Hangu,Khyber Paktunkhwa (NWFP),National,214703.0,66590.0,0.310149369128517,1657.0,0.0248836161585824,64933.0,2930.0,0.0451234349252306,24067.0,0.37064358646605,Pakistan Tehreek-e-Insaf,Khial Zaman Aurak Zai,21137.0,0.325520151540819,Jamiat Ulema-e Islam (Fazl),Maulana Mian Hussain Jalali,5411.0,0.0833320499591887,Pakistan Muslim League (Nawaz),Malik Khalid Naeem,14318.0,0.220504212033943,3.82080684806831,0.255996593650944,166,Delimitation 2002-2013,2013,-0.7955898517351012,HANGU,2018-07-25,General Election,Contested,National,Khyber Paktunkhwa,NA-33,33,Hangu,275947,81816,0.29649171761244,3605,0.0440622861054073,78211,728,0.0093081535845341,28882,0.369283093171037,Pakistan Tehreek-e-Insaf,Khial Zaman,28154,0.359974939586503,Muttahida Majlis-e-Amal Pakistan,Atiq Ur Rehman,7103,0.0908184270754753,Independent,Rangeen Khan,14072,0.179923540166984,3.55706092504598,0.25229097108759,Pakistan Tehreek-e-Insaf,Delimitation 2018,,,,,,,-1.3657651516077007,-2.161355003342802
2008-02-18,General Election,Contested,NA-19,Haripur,Khyber Paktunkhwa (NWFP),National,484252.0,228255.0,0.471355823001247,5757.0,0.0252217914174936,222498.0,27416.0,0.123219085115372,98670.0,0.443464660356498,Pakistan Muslim League (Nawaz),Sardar Muhammad Mushtaq,71254.0,0.320245575241126,Independents,Raja Amir Zaman,50631.0,0.227557101636869,Pakistan Muslim League (Qaid-e-Azam),Umar Ayub Khan,1943.0,0.008732662765508,2.84864015870373,0.710570634631038,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Haripur,Khyber Paktunkhwa (NWFP),National,531865.0,296524.0,0.557517415133539,8467.0,0.0285541811118156,288057.0,2172.0,0.0075401743404951,116979.0,0.406096710026141,Pakistan Tehreek-e-Insaf,Raja Aamer Zaman,114807.0,0.398556535685646,Pakistan Muslim League (Nawaz),Omar Ayub Khan,19860.0,0.068944688030494,Jamiat Ulema-e Islam (Fazl),Pir Syed Alamzeb Shah,36411.0,0.12640206625772,3.00632916817163,0.172985967754579,166,Delimitation 2002-2013,2013,8.616159213229203,HARIPUR,2018-07-25,General Election,Contested,National,Khyber Paktunkhwa,NA-17,17,Haripur,657648,344478,0.523803007079775,8920,0.0258942515922642,335558,39967,0.119106085982155,173125,0.515931672020932,Pakistan Tehreek-e-Insaf,Omar Ayub Khan,133158,0.396825586038777,Pakistan Muslim League (N),Babar Nawaz Khan,9662,0.028793829978722,Tehreek-e-Labbaik Pakistan,Muhammad Zubair,19613,0.0584489119615685,2.352766625994,0.072560416948287,Pakistan Tehreek-e-Insaf,Delimitation 2018,,,,,,,-3.3714408053764022,5.244718407852799
2008-02-18,General Election,Contested,NA-22,Battagram,Khyber Paktunkhwa (NWFP),National,151437.0,56070.0,0.370252976485271,1027.0,0.0183163902265026,55043.0,2280.0,0.041422160856058,22316.0,0.405428483185873,Pakistan Muslim League (Qaid-e-Azam),Muhammad Nawaz Khan,20036.0,0.364006322329815,Jamiat Ulema-e Islam (Fazl),Qari Muhammad Yousaf,5155.0,0.0936540522863943,Independents,Ihsanullah Khan,7536.0,0.136911142197918,3.17933760282641,0.257286883609503,142,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Battagram,Khyber Paktunkhwa (NWFP),National,204979.0,74636.0,0.364115348401544,3400.0,0.0455544241384854,71236.0,5480.0,0.0769273962603178,18572.0,0.260710876523106,Jamiat Ulema-e Islam (Fazl),Qari Mohammad Yousif,13092.0,0.183783480262788,Independents,Mohammad Nawaz Khan,12214.0,0.171458251445898,Pakistan Muslim League (Nawaz),Alamzeb Khan,27358.0,0.384047391768207,5.80373103858371,0.932936144210205,61,Delimitation 2002-2013,2013,-0.6137628083726976,BATTAGRAM,2018-07-25,General Election,Contested,National,Khyber Paktunkhwa,NA-12,12,Battagram,258155,93488,0.362139025004358,3492,0.0373523874721889,89996,10813,0.120149784434864,35120,0.390239566202942,Pakistan Tehreek-e-Insaf,Muhammad Nawaz Khan,24307,0.270089781768079,Muttahida Majlis-e-Amal Pakistan,Muhammad Yousaf,12505,0.138950620027557,Pakistan Peoples Party Parliamentarians,Sardar Malik Jan,18064,0.200720032001422,3.78294279091473,0.514460854897766,Pakistan Tehreek-e-Insaf,Delimitation 2018,,,,,,,-0.19763233971860084,-0.8113951480912984
2008-02-18,General Election,Contested,NA-26,Bannu,Khyber Paktunkhwa (NWFP),National,384896.0,167255.0,0.434545955271034,2792.0,0.016693073450719,164463.0,34938.0,0.21243683989712,91484.0,0.556258854575193,Jamiat Ulema-e Islam (Fazl),Maulana Fazal Ur Rehman,56546.0,0.343822014678073,Independents,Malik Nasir Khan,11588.0,0.070459617056724,Independents,Lt: Col (R) Alhaj Inamullah Wazir,4845.0,0.0294595136900093,2.30884386297519,0.20493049906271,Other Parties,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Bannu,Khyber Paktunkhwa (NWFP),National,444059.0,180307.0,0.406042890696957,5300.0,0.0293943108143333,175007.0,33024.0,0.188701023387636,78294.0,0.447376390658659,Jamiat Ulema-e Islam (Fazl),Akram Khan Durrani,45270.0,0.258675367271023,Independents,Maulana Nasim Ali Shah,25392.0,0.145091339203575,Pakistan Tehreek-e-Insaf,Matiullah Khan,26051.0,0.148856902866742,3.39279602532712,0.560901259111995,61,Delimitation 2002-2013,2013,-2.850306457407703,BANNU,2018-07-25,General Election,Contested,National,Khyber Paktunkhwa,NA-35,35,Bannu,578872,246363,0.425591495183737,7357,0.0298624387590669,239006,7001,0.0292921516614646,113843,0.476318586144281,Pakistan Tehreek-e-Insaf,Imran Ahmed Khan Niazi,106842,0.447026434482816,Muttahida Majlis-e-Amal Pakistan,Akram Khan Durrani,9174,0.0383839736240931,Pakistan Peoples Party Parliamentarians,Syeda Yasmin Safdar,9147,0.0382710057488097,2.33435039181981,0.0858651092267086,Pakistan Tehreek-e-Insaf,Delimitation 2018,,,,,,,1.954860448678003,-0.8954460087297
2008-02-18,General Election,Contested,NA-262,Killa Abdullah,Balochistan,National,392221.0,137379.0,0.350259165113546,1492.0,0.0108604663012542,135887.0,1135.0,0.0083525282035809,45590.0,0.335499348723572,Jamiat Ulema-e Islam (Fazl),Haji Rozuddin,44455.0,0.327146820519991,Awami National Party,Malik Muhammad Usman Achakzai,27548.0,0.202727266037222,Pakistan Peoples Party Parliamentarians,Nazar Muhammad Kakar,18294.0,0.134626564719215,3.68610788724548,0.619682825328984,Other Parties,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Killa Abdullah,Balochistan,National,184824.0,85105.0,0.460465091113708,3079.0,0.036178837906116,82026.0,12560.0,0.15312218077195,37814.0,0.46100017067759,Paktunkhwa Milli Awami Party,Mehmood Khan Achakzai,25254.0,0.30787798990564,Jamiat Ulema-e Islam (Fazl),Qari Muhammad Sher Ali,13793.0,0.168153999951235,Jamiat Ulama-e-Islam Nazryati Pakistan,Salah Uddin,5165.0,0.0629678394655353,2.9721200986294,0.546170903619229,Other Parties,Delimitation 2002-2013,2013,11.0205926000162,KILLA ABDULLAH,2018-07-25,General Election,Contested,National,Balochistan,NA-263,263,Killa Abdullah,232613,95821,0.411933124975818,3469,0.0362029200279688,92352,16489,0.178545131670132,38097,0.412519490644491,Muttahida Majlis-e-Amal Pakistan,Salahuddin,21608,0.233974358974359,Awami National Party,Asghar Khan,19989,0.216443607068607,Pashtoonkhwa Milli Awami Party,Mehmood Khan Achakzai,12658,0.137062543312543,3.6352063902673,0.925074046649389,Muttahida Majlis-e-Amal Pakistan,Delimitation 2018,,,,,,,-4.853196613788996,6.167395986227203
2008-02-18,General Election,Contested,NA-269,Khuzdar,Balochistan,National,186598.0,62873.0,0.336943589963451,4201.0,0.0668172347430535,58672.0,1671.0,0.0284803654213253,17609.0,0.300126124897737,Independents,Muhammad Usman,15938.0,0.271645759476411,Jamiat Ulema-e Islam (Fazl),Molvi Qamar-Ud-Din,11230.0,0.191403054267794,National Party,Mir Muhammad Ayoub Jattak,13895.0,0.236825061358058,4.60933511373224,0.704605345714644,45,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Khuzdar,Balochistan,National,165632.0,49312.0,0.297720247295209,3598.0,0.0729639844256976,45714.0,10690.0,0.233845211532572,26028.0,0.569366058537866,Jamiat Ulema-e Islam (Fazl),Molana Qamar Din,15338.0,0.335520847005294,Pakistan Muslim League (Nawaz),Sardar Sanaullah Zehri,1636.0,0.035787723673273,Independents,Atta Ur Rehman Mengal,2712.0,0.0593253707835674,2.27800738447386,0.106663189464076,61,Delimitation 2002-2013,2013,-3.922334266824196,KHUZDAR,2018-07-25,General Election,Contested,National,Balochistan,NA-269,269,Khuzdar,228547,124789,0.546010229843314,10571,0.0847109921547572,114218,33386,0.292300688157733,53183,0.465627134076941,Balochistan National Party,Muhammad Akhtar Mengal,19797,0.173326445919207,Balochistan Awami Party,Mohammad Khalid Bizenjo,14682,0.128543662119806,Independent,MirShafiq U Rehman Mengal,26556,0.232502757884046,3.64142526476069,0.741627519321109,Other Parties,Delimitation 2018,,,,,,,24.828998254810504,20.906663987986306
2008-02-18,General Election,Contested,NA-27,Lakki Marwat,Khyber Paktunkhwa (NWFP),National,266658.0,127421.0,0.477844279939098,3874.0,0.0304031517567748,123547.0,8988.0,0.0727496418367099,61303.0,0.496191732700915,Pakistan Muslim League (Qaid-e-Azam),Hamayun Saifullah Khan,52315.0,0.423442090864206,Jamiat Ulema-e Islam (Fazl),Dr. Muhammad Khalid Raza Pir Zakori Sharif,5949.0,0.0481517155414539,Independents,Khan Bahader Marwat,3980.0,0.0322144608934252,2.33592416480271,0.11371499569913,142,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Lakki Marwat,Khyber Paktunkhwa (NWFP),National,330921.0,175902.0,0.531552847960692,5277.0,0.029999658900979,170625.0,28227.0,0.165432967032967,85051.0,0.498467399267399,Jamiat Ulema-e Islam (Fazl),Maulana Fazal Rehman,56824.0,0.333034432234432,Pakistan Muslim League (Nawaz),Salim Saifullah Khan,18405.0,0.107868131868132,Pakistan Tehreek-e-Insaf,Amirullah,10345.0,0.0606300366300366,2.6886581616549,0.323894833169083,61,Delimitation 2002-2013,2013,5.370856802159402,LAKKI MARWAT,2018-07-25,General Election,Contested,National,Khyber Paktunkhwa,NA-36,36,Lakki Marwat,421224,210871,0.500614874745978,9119,0.043244448027467,201752,9537,0.0472709068559419,91396,0.453011618224355,Muttahida Majlis-e-Amal Pakistan,Muhammad Anwar,81859,0.405740711368413,Pakistan Tehreek-e-Insaf,Ishfaq Ahmad Khan,7540,0.0373726158848487,Independent,Mansoor Kamal Marwat,20957,0.103875054522384,2.68131749390554,0.09210960309801,Muttahida Majlis-e-Amal Pakistan,Delimitation 2018,,,,,,,-3.093797321471403,2.2770594806879982
2008-02-18,General Election,Contested,NA-28,Buner,Khyber Paktunkhwa (NWFP),National,290460.0,78957.0,0.271834331749639,4165.0,0.0527502311384678,74792.0,3345.0,0.044724034656113,21801.0,0.291488394480693,Awami National Party,Abdul Matin Khan,18456.0,0.24676435982458,Pakistan Peoples Party Parliamentarians,Barrister Gohar Ali Khan,17241.0,0.230519306877741,Qaumi Watan Party,Sher Akbar Khan,17294.0,0.231227938816986,4.30224918441625,0.934167750325098,18,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Buner,Khyber Paktunkhwa (NWFP),National,360019.0,128217.0,0.356139537079987,5188.0,0.0404626531583175,123029.0,5834.0,0.0474197140511587,29170.0,0.237098570255793,Jamaat-e-Islami,Sher Akbar Khan,23336.0,0.189678856204635,Pakistan Tehreek-e-Insaf,Mian Moin Uddin,21290.0,0.173048630810622,Jamiat Ulema-e Islam (Fazl),Maulana Haleem Ur Rahman,49233.0,0.40017394272895,5.9438022819525,0.912324305793624,Other Parties,Delimitation 2002-2013,2013,8.430520533034802,BUNER,2018-07-25,General Election,Contested,National,Khyber Paktunkhwa,NA-9,9,Buner,445474,184611,0.4144147582126,8734,0.047310290286061,175877,19104,0.108621366068332,58317,0.331578318938804,Pakistan Tehreek-e-Insaf,SHER AKBAR KHAN,39213,0.222956952870472,Pakistan Muslim League (N),KAMRAN KHAN,39087,0.22224054310683,Awami National Party,ABDUR RAUF,39260,0.223224185083894,4.31152692724602,0.996786779894423,Pakistan Tehreek-e-Insaf,Delimitation 2018,,,,,,,5.827522113261296,14.258042646296099
2008-02-18,General Election,Contested,NA-31,Shangla,Khyber Paktunkhwa (NWFP),National,263581.0,70186.0,0.26627867714289,2867.0,0.0408486022853561,67319.0,11188.0,0.166193793728368,26928.0,0.400005941858911,Pakistan Muslim League (Qaid-e-Azam),Amir Muqam,15740.0,0.233812148130543,Awami National Party,Sadeed Ur Rehman,12999.0,0.193095559945929,Pakistan Peoples Party Parliamentarians,Dr.afsar Ul Mulk Khan,11652.0,0.173086350064618,3.79445984223559,0.825857687420585,142,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Shangla,Khyber Paktunkhwa (NWFP),National,296723.0,96837.0,0.326354883173869,4093.0,0.0422669021138614,92744.0,9234.0,0.0995643923057017,30916.0,0.333347709824894,Pakistan Muslim League (Nawaz),Ibadullah,21682.0,0.233783317519193,Awami National Party,Sadid Ur Rahman,11061.0,0.119263779867161,Pakistan Peoples Party Parliamentarians,Engineer Hamid Iqbal Khan,29085.0,0.313605192788752,5.0257111567425,0.510146665436768,141,Delimitation 2002-2013,2013,6.007620603097902,SHANGLA,2018-07-25,General Election,Contested,National,Khyber Paktunkhwa,NA-10,10,Shangla,374343,131100,0.350213574181967,4873,0.0371700991609458,126227,1528,0.0121051755963463,35178,0.278688394717453,Pakistan Muslim League (N),Ibadullah Khan,33650,0.266583219121107,Awami National Party,Sadeed ur Rahman,28134,0.222884168997124,Pakistan Tehreek-e-Insaf,Waqar Ahmad Khan,29265,0.231844217164315,4.38471486849548,0.836077265973254,Pakistan Muslim League (N),Delimitation 2018,,,,,,,2.385869100809801,8.393489703907703
2008-02-18,General Election,Contested,NA-32,Chitral,Khyber Paktunkhwa (NWFP),National,197022.0,89576.0,0.454649734547411,3208.0,0.0358131642404215,86368.0,2158.0,0.0249861059651723,33278.0,0.385304742497221,Pakistan Muslim League (Qaid-e-Azam),Shahzada Muhyuddin,31120.0,0.360318636532049,Independents,Sardar Muhammad Khan,18516.0,0.214384957391627,Pakistan Peoples Party Parliamentarians,Shahzada Ghulam Muhyuddin,3454.0,0.0399916635791034,3.07375104388677,0.594987146529563,142,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Chitral,Khyber Paktunkhwa (NWFP),National,208810.0,131520.0,0.629854892007088,6574.0,0.0499847931873479,124946.0,5590.0,0.0447393273894322,29772.0,0.238278936500568,All Pakistan Muslim League,Iftikhar Ud Din,24182.0,0.193539609111136,Pakistan Tehreek-e-Insaf,Abdul Latif,20520.0,0.164230947769436,Jamaat-e-Islami,Abdul Akbar Chitrali,50472.0,0.403950506618859,5.98335144574547,0.848565048383095,Other Parties,Delimitation 2002-2013,2013,17.520515745967703,CHITRAL,2018-07-25,General Election,Contested,National,Khyber Paktunkhwa,NA-1,1,Chitral,269579,165403,0.613560403443888,5430,0.0328289087864186,159973,10216,0.0638607765060354,49035,0.306520475330212,Muttahida Majlis-e-Amal Pakistan,Moulana Abdul Akbar Chitrali,38819,0.242659698824177,Pakistan Tehreek-e-Insaf,Abdul Latif,32783,0.204928331655967,Pakistan Peoples Party Parliamentarians,Saleem Khan,39336,0.245891494189645,4.64519474621325,0.844509132126021,Muttahida Majlis-e-Amal Pakistan,Delimitation 2018,,,,,,,-1.6294488563200038,15.891066889647698
2008-02-18,General Election,Contested,NA-100,Gujranwalla 6,Punjab,National,329185.0,158190.0,0.480550450354664,8388.0,0.0530248435425754,149802.0,4035.0,0.0269355549325109,57320.0,0.382638416042509,Independents,Haji Mudassar Qayyum Nahra,53285.0,0.355702861109999,Pakistan Muslim League (Qaid-e-Azam),Chaudhry Bilal Ijaz,32511.0,0.21702647494693,Pakistan Peoples Party Parliamentarians,Tariq Yaqoob Fateh Muhammad,6686.0,0.0446322479005621,3.10735244581277,0.610134184104345,45,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Gujranwalla 6,Punjab,National,288271.0,185169.0,0.642343489286123,5324.0,0.0287521129346705,179845.0,19508.0,0.108471183519141,89826.0,0.499463426839779,Pakistan Muslim League (Nawaz),Azhar Qayyum Nahra,70318.0,0.390992243320637,Independents,Ch Bilal Ijaz,6833.0,0.0379938280185715,Pakistan Peoples Party Parliamentarians,Tussadiq Masood Khan,12868.0,0.0715505018210125,2.46710387474307,0.0971728433686965,141,Delimitation 2002-2013,2013,16.179303893145896,,2018-07-25,General Election,Contested,National,,NA-79,79,Gujranwala-I,541848,296688,0.547548389954378,5128,0.017284150353233,291560,23708,0.081314309233091,142646,0.489250926052957,Pakistan Muslim League (N),NISAR AHMED CHEEMA,118938,0.407936616819866,Pakistan Tehreek-e-Insaf,MUHAMMAD AHMED CHATTHA,12979,0.044515708602003,Tehreek-e-Labbaik Pakistan,MUHAMMAD FAYYAZ,16997,0.0582967485251749,2.4455803017505,0.109124081454203,Pakistan Muslim League (N),Delimitation 2018,GUJRANWALLA 6,Punjab,GUJRANWALA-I,80.0,Punjab,GUJRANWALA-I,-9.47950993317449,6.699793959971406
2008-02-18,General Election,Contested,NA-101,Gujranwalla 7,Punjab,National,377640.0,165902.0,0.439312572820676,4892.0,0.0294872876758568,161010.0,22979.0,0.142717843612198,71792.0,0.445885348736103,Pakistan Muslim League (Nawaz),Justice Iftikhar Ahmad Cheema,48813.0,0.303167505123905,Pakistan Muslim League (Qaid-e-Azam),Hamid Nasir Chatha,37554.0,0.233240171417924,Pakistan Peoples Party Parliamentarians,Asma Shahnawaz Cheema,2851.0,0.017706974722067,2.89562781637304,0.769344232069326,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Gujranwalla 7,Punjab,National,352057.0,204854.0,0.581877366449183,6397.0,0.0312271178497857,198457.0,39129.0,0.197166136744988,99924.0,0.503504537506865,Pakistan Muslim League (Nawaz),Justice (Ret) Iftikhar Ahmad Cheema,60795.0,0.306338400761878,Pakistan Muslim League (Haqiqi),Muhammad Ahmad Chatha,13886.0,0.0699698171392292,Pakistan Muslim League (Qaid-e-Azam),Ch Sajid Hussain Chatha,23852.0,0.120187244592027,2.80097003791754,0.228406941360309,141,Delimitation 2002-2013,2013,14.2564793628507,,2018-07-25,General Election,Contested,National,,NA-79,79,Gujranwala-I,541848,296688,0.547548389954378,5128,0.017284150353233,291560,23708,0.081314309233091,142646,0.489250926052957,Pakistan Muslim League (N),NISAR AHMED CHEEMA,118938,0.407936616819866,Pakistan Tehreek-e-Insaf,MUHAMMAD AHMED CHATTHA,12979,0.044515708602003,Tehreek-e-Labbaik Pakistan,MUHAMMAD FAYYAZ,16997,0.0582967485251749,2.4455803017505,0.109124081454203,Pakistan Muslim League (N),Delimitation 2018,GUJRANWALLA 7,Punjab,GUJRANWALA-I,80.0,Punjab,GUJRANWALA-I,-3.432897649480493,10.823581713370206
2008-02-18,General Election,Contested,NA-102,Hafizabad 1,Punjab,National,204649.0,125244.0,0.611994194938651,4556.0,0.0363769921113985,120688.0,13505.0,0.111900106058597,56313.0,0.466599827654779,Pakistan Muslim League (Nawaz),Saira Afzal Tarar,42808.0,0.354699721596182,Pakistan Muslim League (Qaid-e-Azam),Ch. Shoukat Ali Bhatti,21567.0,0.178700450749039,Pakistan Peoples Party Parliamentarians,Malik Shoukat Hayyat Awan,0.0,0.0,2.66339145183898,0.503807699495421,141,Delimitation 2002-2013,2008,2013-05-11,General Election,Contested,Hafizabad 1,Punjab,National,284417.0,178109.0,0.626224874040581,4298.0,0.0241312903895929,173811.0,26066.0,0.149967493426768,93691.0,0.539039531445075,Pakistan Muslim League (Nawaz),Saira Afzal Tarar,67625.0,0.389072038018307,Independents,Chaudhary Shaukat Ali Bhatti,5653.0,0.0325238333592235,Pakistan Tehreek-e-Insaf,Riaz Ahmad Tarar,6842.0,0.0393645971773938,2.25486133436085,0.0835933456561922,141,Delimitation 2002-2013,2013,1.4230679101929988,,2018-07-25,General Election,Contested,National,,NA-87,87,Hafizabad-I,684447,405134,0.591914348371751,9612,0.0237254834203004,395522,8300,0.0209849262493616,165835,0.419281354766612,Pakistan Tehreek-e-Insaf,Ch  Shoukat Ali Bhatti,157535,0.398296428517251,Pakistan Muslim League (N),Saira Tarar,44159,0.111647392559706,Tehreek-e-Labbaik Pakistan,Liaqat Abbas,27993,0.0707748241564312,2.87586584851658,0.280312311549814,Pakistan Tehreek-e-Insaf,Delimitation 2018,HAFIZABAD 1,Punjab,HAFIZABAD-I,81.81818181818181,Punjab,HAFIZABAD-I,-3.431052566882997,-2.0079846566899984
